col1,col2,col3,col4,col5,col6,col7,col8,col9,col10,col11,,,,,,,,,,,
2.83,3.1,0,0,5292.1,-1281.67,64.26,64.86,3.85,-271.25,-110.57,-760.84,140.08,5292.09,-1281.67,741.64,145.87,-44.22,3940.12,1441.32,3037.67,3252.21
4.11,1.99,0,0,3888.18,2577.89,59.3,61.27,3.35,-136.3,-59.68,-619.18,302.16,3888.19,2577.88,1020.15,1901.35,-14.44,4290.36,1699.58,2855.73,4076.62
-2.89,2.23,0,0,-508.12,-1854.67,65.2,63.92,3.24,-52.86,-184.67,-704.02,-93.49,-508.12,-1854.67,447.97,-60.59,-34.76,478.32,-2446.41,1319.61,-454.93
2.56,-1.1,0,0,511.78,-221.08,62.12,65.25,2.93,-83.68,222.89,-896.61,145.73,511.78,-221.08,708.19,-596.16,-31.82,-212.43,-462.09,1088.07,-1144.89
2.44,6.14,0,0,6412,-2284.91,63.45,64.9,3.01,-374.2,5.59,-919.84,113.69,6412,-2284.92,-279.41,281.49,66.22,3573.87,1129.01,2167.49,2252.05
-1.44,-2.35,0,0,-2401.92,231.64,64.36,65,3.07,330.78,-423.87,530.02,-37.91,-2401.92,231.64,-206.9,-773.54,-36.23,-1610.68,-883.52,-376.44,-2319.51
2.67,4.15,0,0,3927.01,-3960.13,64.82,65.85,2.8,50.62,420.61,-879.36,272.8,3927.01,-3960.14,1075.14,1753.2,-4.81,4386.49,-3677.7,4224.92,2962.36
0.05,0.26,0,0,-870.28,1595.19,66.76,64.62,3.8,-29,151.23,-803.81,6.44,-870.28,1595.18,-5.02,-877.85,-61.64,-745.47,1633.47,899.49,-3604.08
-0.25,0.03,0,0,-341.17,-287.67,68.44,63.41,3.1,-71.39,-178.38,-246.34,-499.52,-341.17,-287.66,679.08,-402.66,-60.91,254.62,884.53,836.43,-1485.31
2.34,-1.64,0,0,-1008.4,474.94,68.56,65.32,2.69,-214.48,46.2,-381.6,-831.9,-1008.41,474.93,436.78,-1771.75,-32.55,-2074.76,1074.97,-93.11,-3946.17
2.45,0.98,0,0,1013.34,-471.55,71.5,64.35,3.17,99.7,190.43,-914.44,110.39,1013.34,-471.56,1041.56,-2190.46,-36.94,831.7,1105.02,2650.71,-3253.12
4.75,-6.7,0,0,-2387.66,4547.01,66.38,64.75,3.41,-278.87,-87.16,-879.07,215.01,-2387.67,4547.01,-847.18,-352.68,169.65,-3102.53,2421.33,-2105,-2187.93
1.18,-6.14,0,0,-3842.87,3152.58,65.57,64.71,2.72,-339.15,-33.38,-915.9,154.25,-3842.87,3152.58,-1039.7,-155.36,214.19,-3690.14,1023.2,-2957.23,-1154.14
1.03,-2.11,0,0,-1996.01,2738.82,65.05,63.89,3.57,-193.13,189.57,-500.02,208.11,-1996.01,2738.81,-498.6,-575.71,-69.93,-1757.21,1534.06,-481.05,-2857.92
5.06,-3.17,0,0,461.56,2266.58,68.39,65.75,2.88,112.54,455.17,-896.54,162.22,461.56,2266.57,164.75,-1332.24,8.47,-754.31,1400.52,1185.51,-3229.85
2.8,-0.16,0,0,5325.24,4632.55,59.24,62.84,3.24,-357.57,-40.51,-955.81,173.34,5325.24,4632.57,-381.36,208.39,72.49,1956.84,5548.33,1228.26,607.88
0.45,1.65,0,0,991.43,-1706.03,61.3,64.19,2.76,-338.51,122.34,-856.06,22.88,991.43,-1706.04,519,10.73,45.43,1702.54,-1595.13,2167.7,123.7
2.67,-0.18,0,0,-309.39,2816.42,65.4,66.5,3.92,-170.07,50.13,-585.74,333.8,-309.39,2816.42,-245.29,-647.27,-64.57,-577.81,3903.35,673.73,-3132.44
2.28,-0.66,0,0,-287.7,-481.37,65.48,64.37,2.43,-243.79,-96.7,-863.92,-350.74,-287.7,-481.36,472.7,-88.16,2.93,-535.81,-1240.9,-288.95,-611.5
-0.36,0.94,0,0,-1199.51,974.52,66.52,67.2,2.87,-341.86,45.87,804.6,14.16,-1199.51,974.53,-1074.59,-90.51,103.52,-1312.04,1238.58,-2022.25,-753.39
2.97,4.56,0,0,4820.47,-4776.87,65.74,63.4,2.98,-114.3,-186.87,-1136.63,-517.64,4820.47,-4776.86,-89.5,634.65,76.6,3813.18,-3126.2,1806.29,2315.93
3.77,-0.66,0,0,1644.34,4067.55,65.93,68.41,2.99,-340.45,-27.49,1026.96,352.81,1644.33,4067.55,-1013.55,6.43,-14.59,-64.21,4550.8,-872.88,-174.37
2.06,3.71,0,0,2405.8,-3250.36,61.12,64.56,2.55,-343.24,43.09,-616,-900.85,2405.8,-3250.36,113.85,-494.19,27.51,2205.33,-1770.12,1129.71,-274.4
1.14,6.66,0,0,5416.93,-299.43,67.73,66.84,2.73,-285.93,-55.21,-957.82,179.54,5416.93,-299.43,2753.97,1421.39,-15.88,5663.93,2406.73,6108.82,458.77
3.9,3.25,0,0,4942.29,-239.55,73.08,67.05,4.1,-367.49,-18.43,-921.05,109.39,4942.29,-239.56,-266,63.8,35.29,2292.87,1359.87,1336.42,1471.59
-1.27,-3.94,0,0,-3896.25,1328.37,66.39,65.09,2.8,1263.46,1928.82,224.02,1110.34,-3896.25,1328.36,-788.13,-293.57,-64.7,-3534.5,-150.73,-1645.74,-1665.01
-0.47,3.51,0,0,1900.69,-4908.79,66.35,64.52,3.47,91.47,104.19,-923.27,145.92,1900.69,-4908.81,1531.21,1400.19,-90.74,3744.48,-4817.84,3768.15,2873.96
-1,-0.08,0,0,-1490.79,940.19,64.6,65.9,3.46,-58.63,-144.61,-828.3,82.25,-1490.79,940.19,428.46,-1228.86,-42.11,-1080.49,1041.91,970.48,-3794.47
2.57,-0.13,0,0,-195.23,868.63,65.86,63.14,3.07,-244.46,71.49,-780.26,247.43,-195.23,868.62,621.64,-632.55,-22.56,-1393.09,590.06,177.91,-1910.04
1.5,-6.03,0,0,-3851.86,3160.38,67.19,63.19,2.55,-339.15,-33.38,-231.79,530.75,-3851.86,3160.38,-1028.04,-119.61,166.27,-3853.31,1384.9,-3154.64,-552.08
-5.12,3.74,0,0,417.57,-3189.43,66.9,64.1,2.74,-337.12,10.18,-699.61,-176.4,417.57,-3189.43,100.3,-120.2,-31.66,1242.2,-2252.8,766.82,548.8
6.02,-4.16,0,0,2227.92,6526.4,54.65,57.4,3.69,-347.97,-39.21,741.89,1385.58,2227.92,6526.38,-999.71,815.02,73.58,-27.51,4777.6,-1607.78,2235.09
1.48,4.21,0,0,2998.66,-3869.92,63.73,65.97,3.09,797.92,112,-252.94,-264.4,2998.67,-3869.93,1187.7,2229.38,22.47,4400.19,-3577.72,3525.99,2796.81
-2.52,-0.62,0,0,-1469.13,-3332.13,64,63.3,2.6,-281.44,8.22,-6.81,-1600.31,-1469.13,-3332.12,-799.42,-452.61,13.86,-545.57,-1834.83,-1740.3,-772.14
0.41,-5.81,0,0,-3868.12,2743.12,65.93,64.67,2.02,-283.17,-61.72,817.79,1388.11,-3868.12,2743.12,-1301.38,188.11,194.23,-3308.26,690.37,-3798.7,1409.25
2.31,-3.58,0,0,-2780.92,2985.26,65.65,66.59,3.29,-264.82,100.3,1741.89,2521.89,-2780.92,2985.27,-870.91,-173.56,121.96,-2776.71,2068.02,-2326.19,-191.16
-0.19,-6.36,0,0,-4314.09,3013.28,64,64.62,2.82,-339.15,-33.38,-223.4,955.64,-4314.09,3013.28,-1191.33,72.36,115.26,-3934.1,1142.87,-3468.93,29.44
2.43,1.5,0,0,1262.37,1101.54,66.68,71.13,3.03,-263.26,100.47,-216.28,453.07,1262.37,1101.55,800.18,-880.68,-24.08,-379.19,2147.72,910.85,-1894.65
6.12,-3.62,0,0,2815.21,5777.72,58.52,63.25,2.76,-343.26,-55.4,-846.56,174.89,2815.22,5777.72,-674.71,-393.64,29.2,-422.24,4363.34,297.01,-1701.22
5.54,3.66,0,0,6015.8,848.52,56.27,64.67,3.12,-7.35,-411.8,-908.14,278.91,6015.81,848.52,686.5,2125.15,-16.68,5404,-84.31,3726.78,5349.65
0.76,-2.75,0,0,-1414.6,457.9,65.47,65.1,3.09,-230.32,-16.3,1743.99,-487.5,-1414.6,457.9,-1048.06,72.58,7.65,-639.28,592.56,-1580.73,44.44
3.8,-6.26,0,0,-3224.31,4370.84,65.74,63.21,2.85,-339.15,-33.38,-76.5,1354.63,-3224.31,4370.84,-1201.87,16.32,227.64,-3602.45,2063.96,-3103.3,-904.87
-0.98,4.98,0,0,1494.79,-1422.8,64.55,62.62,2.83,-206.75,-41.05,-552.35,-414.39,1494.79,-1422.78,2051.97,-765.68,-39.24,1808.56,-474.88,3001.22,-2517.74
-3.06,-1.51,0,0,-2541.83,-1486.16,66.41,63.18,3.49,-136.01,276.64,1496.26,-1307.48,-2541.83,-1486.16,-1021.21,-64.76,0.04,-1188.14,-2089.63,-2327.79,-677.12
3.54,-0.15,0,0,2240.6,-692.26,67.52,63.03,3.33,141.93,146.76,-873.8,-78.16,2240.6,-692.28,-300.69,-978.39,74.89,771.97,708.2,1114.97,-1214.88
-0.26,1.23,0,0,1629,1120.95,64.04,64.4,3.6,-330.1,-22.84,-799.11,-175.3,1629,1120.96,-323.01,551.01,-3.11,1713.07,1535.65,974.94,215.01
-1.25,-1.28,0,0,-2166.62,-492.62,66.42,62.92,3.31,-107.87,12.48,810.23,-289.23,-2166.62,-492.62,-814.54,-37.49,-73.61,-781.69,-1435.76,-833.56,-921.57
-0.23,2.71,0,0,2719.31,-4925.59,62.89,67.59,3.02,1096.89,-893.4,-908.64,39.06,2719.31,-4925.6,542.19,-130.1,-38.23,2819.47,-3777.96,3015.5,1603.48
0.28,3.56,0,0,2096.46,-4652.02,62,67.23,3.24,390.94,-144.22,-712.41,-259.92,2096.46,-4652.03,928.82,335.6,-29.04,2681.64,-3715,2878.7,1882.12
1.33,5.3,0,0,5947.16,-877.57,59.88,62.24,3.04,-338.18,-36.05,-987.92,28.57,5947.16,-877.59,287.04,257.72,24.9,4136.11,1281.2,2428.43,3493.34
2.77,2.69,0,0,2433.85,-2125.89,62.04,68.3,3.59,249.65,307.43,-913.4,-14.54,2433.85,-2125.9,1859.18,2087.54,-26.38,3892.81,-3220.62,4136.86,1490.26
5.4,0.12,0,0,2140.46,2882.93,62.75,63.46,3.31,150.68,-678.1,-884.27,-20.04,2140.46,2882.93,1572.07,-254.8,-62.64,1718.66,1941.48,2341.44,-948.87
-2.71,-0.1,0,0,-1400.85,-2377.77,67.24,65.24,4.09,17.76,285.17,-194.22,117.17,-1400.85,-2377.77,746.2,-1530.45,-53.09,-1072.88,-2272.36,807.85,-2762.09
0.81,3.6,0,0,1721.44,-4504.56,64.85,64.4,4.6,788.75,-386.31,-553.02,106.46,1721.44,-4504.57,441.41,864.79,-51.79,3228.44,-4170.87,3031.33,2404.94
-2.59,-4.1,0,0,-3890.7,804.85,65.59,65.71,3.02,726.97,1237.69,-182.7,797.52,-3890.7,804.85,-618.82,-760.36,-39.23,-3788.03,-406.01,-1694.87,-2196.97
1.8,-3.96,0,0,-2459.71,2354.18,66.83,64.5,3.44,-196.45,-5.72,-752.33,16.59,-2459.72,2354.17,185.66,-446.67,-27.24,-2670.67,728.05,-1365.65,-1836.64
4.08,1.32,0,0,6539.55,2469.34,55.36,63.86,6.79,-241.06,90.74,-881.13,144.94,6539.56,2469.34,1472.8,245.05,-81.8,4987.24,4419.5,5423.29,212.89
0.78,2.92,0,0,1430.51,488.22,66.71,66,2.74,60.8,-448.98,-611.78,-403.23,1430.51,488.23,1201.07,38.33,4.82,1564.32,1610.84,3002.72,-2275.23
-0.79,2.73,0,0,1270.58,-4627.32,64.48,63.07,3.1,543.06,-479.19,-895.67,157.86,1270.58,-4627.33,397.67,1522.61,-20.08,2725.13,-4341.17,2687.45,2955.61
3.08,0.48,0,0,-26.33,-186.54,69.08,62.92,3.05,19.16,-12.7,-217.42,-841.34,-26.33,-186.54,463.88,-1223.17,-0.11,-452.17,770.4,1301.19,-3446.12
0.28,0.05,0,0,-849.28,1222.69,67.46,63,3.12,-339.88,55.99,1166.66,-372.69,-849.29,1222.69,-557.38,-469.69,31.75,-103.02,1415.58,-1264.48,-656.46
3.26,3.64,0,0,5339.62,-797.98,67.12,61.82,4.18,-369.79,50.76,-757.11,224.03,5339.62,-797.98,1017.84,-431.95,-53.86,2534.97,1581.24,2483.44,1018.88
0.36,4.28,0,0,2961.08,542.39,66.17,68.94,2.85,446.99,-788.92,-916.93,83.25,2961.08,542.4,2403.51,460.8,-25.22,2980.4,1868.41,4748.3,-1959.88
5.53,-6.89,0,0,-1142.64,5826.51,62.84,63.84,3.42,-339.15,-33.38,-949.1,210.81,-1142.64,5826.5,-505.77,-603.84,182.8,-2623.45,3347.29,-1366.7,-2536.05
4.69,-0.74,0,0,2116.68,2700.64,57.36,64.36,2.68,-115.91,-276.62,-903.89,46.88,2116.68,2700.63,1020.66,-363.04,-7.33,785.35,1234.45,1110.25,80.05
0.96,-2.38,0,0,-1407.85,-380.04,68.43,66.19,3.37,-33.42,47.53,36.91,-1403.78,-1407.85,-380.04,365.12,-1785.27,-14.4,-2122.66,480.5,-744.85,-3517.85
0.03,2.85,0,0,1431.19,277.93,64.43,66.57,3.59,-101.7,353.81,-776.14,-568.9,1431.19,277.92,478.47,-1182.13,-67.21,1185.42,2728.25,2091.96,-3421.85
0.23,2.26,0,0,784.57,-3919.91,63.82,64.89,2.72,6.55,27.71,-950.36,30.24,784.57,-3919.91,743.38,508.69,-6.53,1976.97,-3629.35,2269.05,1180.03
4.39,-1.69,0,0,81.26,3699.28,67.96,64.92,3.42,-151.97,425.41,-690.32,164.6,81.26,3699.29,40.66,-952.31,-35.72,-1067.98,4003.47,455.16,-3408.25
6.18,4.98,0,0,9169.42,2328.71,66.86,69.14,4.73,119.33,-728.5,-904.41,33.73,9169.43,2328.7,2691.61,1717.77,-78.96,7003.78,3195.79,6071.31,2212.89
6.14,-6.81,0,0,-1220.87,6031.1,64.83,63.78,3,-342.24,-18.71,-915.98,212.68,-1220.87,6031.09,-740.84,-430.71,176.48,-2682.8,3817.85,-1453.24,-2756.26
-0.45,-0.2,0,0,-1087.87,635.1,64.3,67.6,4.15,-139.03,-191.24,-643.9,-430.73,-1087.88,635.09,-297.15,-552.79,-56.96,-508.54,1041.58,439.52,-2492.37
-1.65,0.97,0,0,-1399.83,615.83,64.65,63.75,3.46,161.45,139.98,-296.78,-70.71,-1399.83,615.83,35.9,-1123.18,-82.71,-1333.41,-199.57,43.93,-2968.76
0.53,2.51,0,0,477.9,-2971.46,65.89,65.11,3.81,123.71,-73.99,-912.93,-48.83,477.9,-2971.45,1022.12,57.08,9.33,1745.95,-3359.42,2741.27,61.99
-0.09,0,0,0,-1295.06,39.32,66.95,63.05,3.46,828.35,978.18,-743.95,287.57,-1295.06,39.32,967.75,-1875.46,-31.47,-1661.94,-562.2,1227.14,-3570.23
2.94,5.1,0,0,5417.37,-414.2,60.45,62.67,2.72,-257.24,-127.32,-971.7,193.23,5417.36,-414.2,601.13,1522.59,83.18,4763.7,143.2,3422.38,5042.59
2.54,0.8,0,0,2139.25,971.41,72.03,60.17,3.3,-353.82,-5.31,-955.13,203.65,2139.25,971.42,852.3,254,86.03,3067.42,2585.79,2523.3,754.52
4.37,-4.19,0,0,178.24,2984.47,69.48,65.9,4.21,43.03,522.39,-886.24,149.82,178.24,2984.47,-101.6,-638.38,-58.71,-693,2723.05,507.66,-2404.67
2.59,-1.36,0,0,-492.61,1610.67,65.79,63.05,3.33,-101.68,-111.1,-946.93,133.36,-492.62,1610.66,1159.4,-365.18,-34.38,-1361.45,526.93,416.96,-1970.61
5.55,-5.87,0,0,1583.97,5782.17,58.26,63.95,3.69,-135.83,-260.9,-903.24,188.24,1583.98,5782.16,-310.34,-812.9,59.37,-1516.28,4447.29,89.62,-2857.48
3.52,-0.41,0,0,1047.08,3367.42,68.77,65.81,3.33,-72.36,-46.84,529.24,670.85,1047.08,3367.41,-157.5,-357.23,-37.31,-973.72,2076.26,-1001.27,-295.39
-2.61,-1.42,0,0,-2249.05,-887.68,65.6,64.32,3.42,-79.29,-365.62,-152.79,-249.33,-2249.05,-887.68,-647.4,-181.54,-25.77,-881.41,-1089.5,-136.69,-1803.48
-1.05,-3.46,0,0,-3584.53,688.13,66.33,63.71,2.93,1024.47,1286.5,2285.29,-1.09,-3584.53,688.13,-1120.45,-63.71,17.47,-2974.23,-437.8,-2668.37,-309.56
0.77,2.12,0,0,232.69,-2685.31,66.88,65.58,2.93,-198.77,180.99,945.08,-364.83,232.69,-2685.3,-876.88,87.37,-27.99,498.85,-1391.58,-1034.24,301.04
0.89,-1.35,0,0,-1725.87,2649.55,64.57,65.7,3.4,-29.11,-77.33,147.61,-305.5,-1725.87,2649.55,-744.05,-303.71,-53.44,-1461.89,1718.89,-777.91,-2414.85
-3.13,4.08,0,0,481.15,-2353.52,65.3,65.56,2.43,-173.62,-32.91,-661.67,-297.66,481.15,-2353.51,1624.09,-526.6,-19.92,1021.75,-1643.08,2413.71,-1693.95
7.3,-5.93,0,0,-749.28,5948.19,66.78,63.11,3.1,-339.15,-33.38,-946.69,211.05,-749.28,5948.18,-802.85,-539.76,173.8,-2972.98,4099.28,-1398.7,-3362.5
1.38,-1.47,0,0,-498.13,-489.26,64,63.38,3.58,-204.9,193.89,955.22,-521.5,-498.13,-489.26,-994.46,44.71,106.02,-908.2,-466.95,-2200.74,698.44
-2.84,0.98,0,0,-1726.39,-21.28,65.79,64.53,3.57,1179.75,998.49,-413.93,-134.93,-1726.39,-21.28,145.56,-1024.06,-99.99,-1248.25,-568.52,461.72,-3059.75
3.29,3.44,0,0,3537.91,1451.83,62.27,63.58,3.07,-123.19,144.4,-940.22,-119.38,3537.91,1451.82,942.89,-1178.98,-3.84,2565.99,3747.08,3368.36,-2182.85
1.54,2.8,0,0,2047.24,-3607.21,63.82,67.09,2.35,75.05,218.95,-645.41,517.35,2047.24,-3607.22,1479.53,766.34,12.87,2736.64,-3386.03,2923.25,1706.13
4.35,-2.82,0,0,-262.26,3403.25,68.23,66.91,3.28,-275.65,56.65,347.1,-235.3,-262.26,3403.25,-557.25,-621.47,6.54,-1221.01,3810.8,-745.97,-2262.5
5.31,2.08,0,0,4335.04,2315.93,63.36,61.89,3.86,361.41,-694.67,-992.57,146.5,4335.04,2315.92,3620.53,2526.52,-17.72,5588.28,520.04,5467.05,2575.02
0.54,-3.31,0,0,-2903.24,1525.81,64.46,64.27,2.99,1399.04,1796.36,-589.17,189.73,-2903.24,1525.8,-776.9,-424.42,-44.36,-3183.89,486.42,-591.02,-3380.81
1.28,2.33,0,0,1658.67,2322.03,69.11,66.63,3.44,-62.45,-193.12,283.08,-1070.32,1658.67,2322.04,-610.44,-1.65,-25.4,234.1,4089.78,-85.25,-1876.18
3.72,-0.59,0,0,826.89,2051.88,64.5,67.73,3.09,-189.34,-1.41,-277.75,-537.9,826.89,2051.89,-73.06,-431.86,-19.98,-886.41,1363.16,-674.7,-1135.8
2.19,-0.5,0,0,801.51,2652.54,68.9,67.9,3.39,-259.9,46.73,-846.74,59.12,801.51,2652.54,734.98,-1713.51,-1.98,-1157.67,2686.02,712.62,-3668.79
6.05,-5.34,0,0,2040.78,7141.22,60.25,59.88,2.9,-353.78,-35.44,-988.21,187.7,2040.78,7141.21,-393.31,-964.94,97.18,-1707.92,5358.45,-392.28,-3377.38
5.73,0.91,0,0,4055.92,1327.45,69.57,62.23,4,30.93,163.79,-934.7,218.97,4055.92,1327.46,1809.16,-215.87,60.77,4058.82,919.98,4661.51,338.67
-1.87,-3.01,0,0,-3139.45,207.61,67.14,64.55,3.07,778.1,1194.21,-304.46,384.02,-3139.45,207.6,-433.38,-801.03,-30.66,-2987.19,-878.7,-896.31,-2679.44
5.04,0.82,0,0,2725.21,1608.14,66.39,66.91,3.99,-225.52,100.97,-526.38,-368.64,2725.21,1608.15,-725.76,-212.79,37.85,1067.9,1997.65,768.09,-846.22
2.26,-0.79,0,0,-847.46,136.5,66.95,65.38,2.93,-283.02,-4.33,-648.54,-453.12,-847.46,136.49,504.86,-1634.77,31.02,-1745.47,1046.31,243.36,-3596.2
0.9,3.84,0,0,2410.3,-4661.84,64.35,63.58,2.99,-20.47,-42.88,-769.89,-655.36,2410.3,-4661.84,19,1027.12,-13.15,2971.78,-3647.55,1332.19,2698.83
4.37,0.54,0,0,1448.48,690.76,65.05,67.52,3.8,387.58,799.41,-911.67,154.07,1448.48,690.76,1349.39,-2171.64,-24.09,489,1450.84,3261.11,-4625.97
2.76,3.59,0,0,3893.57,-4256.54,63,67.88,3.52,470.9,1084.82,-981.57,-96.28,3893.57,-4256.55,1411.5,1319.95,-40.9,3853.44,-3829.68,3707.15,1728.05
6.13,0.04,0,0,3348.8,1974.33,66.37,65.53,3.69,-115.1,214.86,-727.58,-256.8,3348.8,1974.33,-617.02,-308.48,-43.07,1416.08,2595.32,973.91,-803.32
0.9,-1.25,0,0,-734.02,2366.81,67.65,66.55,3.46,-113.56,-182.03,-542.09,-108.22,-734.02,2366.81,-580.19,-427.18,-18.59,-813.15,2537.8,113.58,-2589.43
2.36,-1.34,0,0,-158.35,534.98,63.56,60.84,3.05,-321.31,-46.63,-525.41,708.65,-158.35,534.98,-53.13,2.72,2.24,-999.22,-197.21,-411.5,-529.93
3.66,1.79,0,0,2113.5,-467.19,67.77,68.5,2.99,-77.92,214.97,-789.57,-131.76,2113.5,-467.19,503.25,-1201.42,26.07,1134.55,1248.65,2174.73,-2023.88
3.29,-1.93,0,0,-130.74,1330.29,67.28,63.2,3.42,58.72,-15.07,-503.78,-541.3,-130.74,1330.28,217.95,-1409.98,-13.2,-680.11,2907.49,784.16,-3638.61
5.05,-7.05,0,0,-2053.36,5079.86,66.5,64.4,3.01,-339.15,-33.38,-154.21,889.55,-2053.36,5079.86,-1141.74,64.91,177.78,-2647.7,2468.47,-2318.63,-674.85
-0.01,-1.26,0,0,-2016.66,950.98,64.12,65.21,3.69,6.37,65.14,-274.25,324.02,-2016.66,950.98,-499.89,-341.42,-61.89,-1215.45,205.57,-59.49,-1879.76
4.29,-1.18,0,0,383.21,1005.12,66.5,64,3.52,283.84,573.14,-748.46,13.57,383.21,1005.11,-297.33,-1206.09,64.02,-415.24,648.49,696.29,-2980.18
3.97,-1.74,0,0,933.03,1002.82,65.63,64.43,2.78,-204.07,96.84,-778.97,-71.93,933.03,1002.82,-70.21,-564.01,20.85,-384.49,692.68,436.13,-1355.01
5.05,-2.89,0,0,599.17,2290.53,71.42,66.7,3.07,250.05,566.7,-940.04,163.66,599.17,2290.52,-33.47,-1257,-10.16,-758.21,1641.46,867.32,-3268.59
4.89,4.82,0,0,6762.76,2808.9,62.71,60.43,3.48,-346.08,-27.22,-986.57,171.74,6762.76,2808.91,-1184.85,490.41,72.2,1074.73,2756.4,-1516.73,4533.28
0.62,-1.41,0,0,-1594.9,-211.85,65.04,65.31,2.99,243.09,717.83,-148.42,-166,-1594.9,-211.86,-533.97,-402.38,-42.46,-1202.95,-371.86,523.42,-2742.74
0.64,0.88,0,0,-231.74,1530.84,63.37,67.21,4.53,543.56,-838.89,-891.51,200.3,-231.74,1530.84,23.67,-575.01,-50.85,34.75,2065.46,1609.84,-3071.32
2.06,-1.83,0,0,-1085.33,1321.26,64.37,64.58,3.33,-295.29,70.2,-907.19,-8.45,-1085.34,1321.26,201.32,-1140.57,-68.47,-1829.88,711.08,-191.2,-2428.02
3.09,-2.07,0,0,135.91,1652.98,63.96,65.5,3.31,-155.49,350.31,-946.33,105.45,135.91,1652.98,704.96,-1277.34,-10.42,-958.26,1019.14,944.19,-2453.56
-0.65,3.34,0,0,1218.49,-3854.92,63.91,63.18,2.49,-324.72,-41.45,-931.13,-38.73,1218.49,-3854.92,288.34,-18.93,-35.18,1877.25,-1924.43,1815.2,1281.68
3.19,-1.67,0,0,242.36,458.49,64.71,65.71,2.93,-130.63,-20.14,-635.75,561.34,242.36,458.48,1050.28,-447.77,-40.72,-306.88,-350.07,1006.04,-506.26
3.91,3.61,0,0,8401.77,-998.23,66.86,61.72,5.66,-377.86,-28.6,-908.37,-107.75,8401.76,-998.22,-250.92,689.43,-39.25,6007.09,3454.56,3203.39,3340.03
3.47,-4.49,0,0,-1423.13,3633.97,64.88,64.84,3.05,-28.7,190.8,-611.03,54.2,-1423.13,3633.96,-88.4,-653.35,85.26,-2421.44,1923.17,-972.64,-2410.12
5.02,1.87,0,0,3386.98,1533.37,66.17,66.94,2.98,-273.96,73.77,-720.06,80.52,3386.98,1533.37,-317.86,-256.9,6.44,1902.18,3074.52,2041.77,-943.22
3.79,2.34,0,0,5272.99,3215.95,62.04,66.92,3.55,-370.84,-65.76,-846.76,42.74,5272.99,3215.95,-641.63,369.13,-29.44,3006.46,4024.13,1589.03,1975.45
3.29,-1.06,0,0,1216.24,1104.18,68.83,64.87,2.63,-305.61,35.38,-963.5,129.18,1216.24,1104.18,930.69,-1129.92,-13.21,-99.8,746.15,1570.59,-2190.27
3.73,-2.33,0,0,543.74,1992.11,67.19,63.15,2.82,-194.69,39.86,-911.65,67.76,543.73,1992.09,1294.2,-1552.84,-21.59,-1202.23,1455.29,955.08,-3135.33
-1.88,2.89,0,0,-575.39,-1121.04,63.67,63.9,3.37,-26.37,-91.08,-760.42,-53.48,-575.39,-1121.03,738.37,-691.57,-38.09,-14.47,-1366.02,1537.39,-1726.25
0.14,-4.35,0,0,-3518.32,1714.97,69.27,63.23,3.07,1155.19,1979.73,625.39,400.02,-3518.32,1714.97,-838.04,-426.97,-30.54,-3357.9,320.41,-1948.06,-1957.39
5.92,2.72,0,0,5792.25,758.13,69.53,66.38,3.81,3.19,-50.69,-935.89,206.09,5792.25,758.15,1691.78,-797.27,-55.11,3770.96,2531.83,4761.36,-476.86
4.3,3.45,0,0,5280.41,-2483.69,64.62,66.15,5.29,713.5,-240.99,-965.03,156.37,5280.41,-2483.71,2114.25,1072.68,-37.41,5855.39,-3381.96,6301.04,2026.97
-1.91,4.6,0,0,1812.15,-773.46,67.32,65.71,2.59,-337.46,-24.09,-660.26,-491.21,1812.15,-773.45,782.32,-368.72,-20.96,1555.35,520.35,1646.46,-1852.7
3.96,2.25,0,0,2547.47,636.18,67.27,63.27,2.93,-118.6,-24.78,-900.31,163.4,2547.47,636.18,3222.65,610.84,-35,2889.22,585.8,4262.05,-937.99
-0.43,3.85,0,0,1717.14,-1149.82,64.66,64.03,3.3,-350.62,-16.84,-131.08,-1352.08,1717.14,-1149.81,-813.01,17.57,-42.77,1964.08,406.58,227.68,-661.88
5.46,0.69,0,0,3688.71,1487.45,69.06,66.29,2.89,-245.95,-47.22,-959.79,158.8,3688.71,1487.45,2350.72,-2543.14,-1.14,2292.13,3396.76,4374.66,-3814.06
